participant,condition,pic_presence,pic_response,trials.thisN,loop_eval_discri.thisN,loop_discri.thisRepN,actual_trial,accuracy,detection_type,reaction_time,reaction_time_good_a,reaction_time_bad_a,exclude
sub-042,active,pic-absent,0.0,0.0,3.0,3.0,12.0,1.0,correct rejection,,,,0
sub-042,inactive,pic-present,1.0,1.0,0.0,0.0,21.0,1.0,hit,,,,0
sub-042,active,pic-absent,0.0,1.0,0.0,1.0,21.0,1.0,correct rejection,,,,0
sub-042,active,pic-absent,1.0,1.0,0.0,2.0,21.0,0.0,false alarm,,,,0
sub-042,inactive,pic-present,1.0,1.0,0.0,3.0,21.0,1.0,hit,,,,0
sub-042,active,pic-absent,0.0,1.0,1.0,0.0,22.0,1.0,correct rejection,,,,0
sub-042,inactive,pic-absent,1.0,1.0,1.0,1.0,22.0,0.0,false alarm,,,,0
sub-042,active,pic-present,1.0,1.0,1.0,2.0,22.0,1.0,hit,,,,0
sub-042,inactive,pic-absent,1.0,1.0,1.0,3.0,22.0,0.0,false alarm,,,,0
sub-042,active,pic-present,0.0,1.0,2.0,0.0,23.0,0.0,miss,,,,0
sub-042,inactive,pic-present,1.0,1.0,2.0,1.0,23.0,1.0,hit,,,,0
sub-042,inactive,pic-absent,1.0,1.0,2.0,2.0,23.0,0.0,false alarm,,,,0
sub-042,active,pic-present,1.0,1.0,2.0,3.0,23.0,1.0,hit,,,,0
sub-042,inactive,pic-absent,0.0,1.0,3.0,0.0,24.0,1.0,correct rejection,,,,0
sub-042,active,pic-present,0.0,1.0,3.0,1.0,24.0,0.0,miss,,,,0
sub-042,inactive,pic-present,1.0,1.0,3.0,2.0,24.0,1.0,hit,,,,0
sub-042,active,pic-absent,0.0,1.0,3.0,3.0,24.0,1.0,correct rejection,,,,0
,,,,,,,,,,0.8133586593467044,0.8250310944341537,0.7983512428056981,0
sub-043,inactive,pic-present,1.0,0.0,0.0,0.0,9.0,1.0,hit,,,,0
sub-043,active,pic-absent,0.0,0.0,0.0,1.0,9.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-present,0.0,0.0,0.0,2.0,9.0,0.0,miss,,,,0
sub-043,inactive,pic-absent,0.0,0.0,0.0,3.0,9.0,1.0,correct rejection,,,,0
sub-043,active,pic-absent,1.0,0.0,1.0,0.0,10.0,0.0,false alarm,,,,0
sub-043,inactive,pic-present,1.0,0.0,1.0,1.0,10.0,1.0,hit,,,,0
sub-043,active,pic-absent,0.0,0.0,1.0,2.0,10.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-present,0.0,0.0,1.0,3.0,10.0,0.0,miss,,,,0
sub-043,active,pic-present,1.0,0.0,2.0,0.0,11.0,1.0,hit,,,,0
sub-043,inactive,pic-absent,0.0,0.0,2.0,1.0,11.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-absent,0.0,0.0,2.0,2.0,11.0,1.0,correct rejection,,,,0
sub-043,active,pic-present,0.0,0.0,2.0,3.0,11.0,0.0,miss,,,,0
sub-043,inactive,pic-absent,0.0,0.0,3.0,0.0,12.0,1.0,correct rejection,,,,0
sub-043,active,pic-present,1.0,0.0,3.0,1.0,12.0,1.0,hit,,,,0
sub-043,active,pic-present,1.0,0.0,3.0,2.0,12.0,1.0,hit,,,,0
sub-043,active,pic-absent,0.0,0.0,3.0,3.0,12.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-absent,0.0,1.0,0.0,0.0,21.0,1.0,correct rejection,,,,0
sub-043,active,pic-present,1.0,1.0,0.0,1.0,21.0,1.0,hit,,,,0
sub-043,inactive,pic-absent,0.0,1.0,0.0,2.0,21.0,1.0,correct rejection,,,,0
sub-043,active,pic-present,0.0,1.0,0.0,3.0,21.0,0.0,miss,,,,0
sub-043,inactive,pic-present,0.0,1.0,1.0,0.0,22.0,0.0,miss,,,,0
sub-043,active,pic-absent,0.0,1.0,1.0,1.0,22.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-present,1.0,1.0,1.0,2.0,22.0,1.0,hit,,,,0
sub-043,active,pic-absent,0.0,1.0,1.0,3.0,22.0,1.0,correct rejection,,,,0
sub-043,active,pic-absent,0.0,1.0,2.0,0.0,23.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-present,0.0,1.0,2.0,1.0,23.0,0.0,miss,,,,0
sub-043,active,pic-absent,0.0,1.0,2.0,2.0,23.0,1.0,correct rejection,,,,0
sub-043,inactive,pic-absent,1.0,1.0,2.0,3.0,23.0,0.0,false alarm,,,,0
sub-043,active,pic-present,1.0,1.0,3.0,0.0,24.0,1.0,hit,,,,0
sub-043,inactive,pic-absent,1.0,1.0,3.0,1.0,24.0,0.0,false alarm,,,,0
sub-043,active,pic-present,0.0,1.0,3.0,2.0,24.0,0.0,miss,,,,0
sub-043,inactive,pic-present,0.0,1.0,3.0,3.0,24.0,0.0,miss,,,,0
,,,,,,,,,,0.6230624906165758,0.5982130857273227,0.6705022635869682,0
sub-044,active,pic-present,1.0,0.0,0.0,0.0,9.0,1.0,hit,,,,0
sub-044,inactive,pic-absent,0.0,0.0,0.0,1.0,9.0,1.0,correct rejection,,,,0
sub-044,active,pic-present,0.0,0.0,0.0,2.0,9.0,0.0,miss,,,,0
sub-044,active,pic-present,1.0,0.0,0.0,3.0,9.0,1.0,hit,,,,0
sub-044,inactive,pic-absent,0.0,0.0,1.0,0.0,10.0,1.0,correct rejection,,,,0
sub-044,active,pic-present,0.0,0.0,1.0,1.0,10.0,0.0,miss,,,,0
sub-044,active,pic-absent,0.0,0.0,1.0,2.0,10.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-absent,0.0,0.0,1.0,3.0,10.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-present,1.0,0.0,2.0,0.0,11.0,1.0,hit,,,,0
sub-044,active,pic-absent,0.0,0.0,2.0,1.0,11.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-present,1.0,0.0,2.0,2.0,11.0,1.0,hit,,,,0
sub-044,inactive,pic-present,1.0,0.0,2.0,3.0,11.0,1.0,hit,,,,0
sub-044,active,pic-absent,0.0,0.0,3.0,0.0,12.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-present,0.0,0.0,3.0,1.0,12.0,0.0,miss,,,,0
sub-044,inactive,pic-absent,1.0,0.0,3.0,2.0,12.0,0.0,false alarm,,,,0
sub-044,active,pic-absent,0.0,0.0,3.0,3.0,12.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-present,1.0,1.0,0.0,0.0,21.0,1.0,hit,,,,0
sub-044,inactive,pic-absent,0.0,1.0,0.0,1.0,21.0,1.0,correct rejection,,,,0
sub-044,active,pic-absent,0.0,1.0,0.0,2.0,21.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-present,0.0,1.0,0.0,3.0,21.0,0.0,miss,,,,0
sub-044,active,pic-absent,1.0,1.0,1.0,1.0,22.0,0.0,false alarm,,,,0
sub-044,inactive,pic-present,0.0,1.0,1.0,2.0,22.0,0.0,miss,,,,0
sub-044,active,pic-absent,0.0,1.0,1.0,3.0,22.0,1.0,correct rejection,,,,0
sub-044,active,pic-absent,0.0,1.0,2.0,0.0,23.0,1.0,correct rejection,,,,0
sub-044,inactive,pic-present,1.0,1.0,2.0,1.0,23.0,1.0,hit,,,,0
sub-044,inactive,pic-absent,0.0,1.0,2.0,2.0,23.0,1.0,correct rejection,,,,0
sub-044,active,pic-present,1.0,1.0,2.0,3.0,23.0,1.0,hit,,,,0
sub-044,inactive,pic-absent,0.0,1.0,3.0,0.0,24.0,1.0,correct rejection,,,,0
sub-044,active,pic-present,1.0,1.0,3.0,1.0,24.0,1.0,hit,,,,0
sub-044,active,pic-present,1.0,1.0,3.0,2.0,24.0,1.0,hit,,,,0
sub-044,inactive,pic-absent,0.0,1.0,3.0,3.0,24.0,1.0,correct rejection,,,,0
,,,,,,,,,,0.45038632256910205,0.481840983304816,0.3425417714752257,0
sub-045,active,pic-absent,0.0,0.0,0.0,0.0,9.0,1.0,correct rejection,,,,0
sub-045,inactive,pic-present,1.0,0.0,0.0,1.0,9.0,1.0,hit,,,,0
sub-045,active,pic-absent,0.0,0.0,0.0,2.0,9.0,1.0,correct rejection,,,,0
sub-045,active,pic-absent,0.0,0.0,0.0,3.0,9.0,1.0,correct rejection,,,,0
sub-045,inactive,pic-present,0.0,0.0,1.0,0.0,10.0,0.0,miss,,,,0
sub-045,inactive,pic-absent,0.0,0.0,1.0,1.0,10.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,1.0,0.0,1.0,2.0,10.0,1.0,hit,,,,0
sub-045,active,pic-present,0.0,0.0,1.0,3.0,10.0,0.0,miss,,,,0
sub-045,inactive,pic-absent,0.0,0.0,2.0,0.0,11.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,1.0,0.0,2.0,1.0,11.0,1.0,hit,,,,0
sub-045,inactive,pic-absent,0.0,0.0,2.0,2.0,11.0,1.0,correct rejection,,,,0
sub-045,inactive,pic-absent,0.0,0.0,2.0,3.0,11.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,0.0,0.0,3.0,0.0,12.0,0.0,miss,,,,0
sub-045,active,pic-absent,0.0,0.0,3.0,1.0,12.0,1.0,correct rejection,,,,0
sub-045,inactive,pic-present,1.0,0.0,3.0,2.0,12.0,1.0,hit,,,,0
sub-045,inactive,pic-present,1.0,0.0,3.0,3.0,12.0,1.0,hit,,,,0
sub-045,inactive,pic-absent,0.0,1.0,0.0,0.0,21.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,1.0,1.0,0.0,1.0,21.0,1.0,hit,,,,0
sub-045,inactive,pic-present,1.0,1.0,0.0,2.0,21.0,1.0,hit,,,,0
sub-045,inactive,pic-absent,0.0,1.0,0.0,3.0,21.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,1.0,1.0,1.0,0.0,22.0,1.0,hit,,,,0
sub-045,inactive,pic-absent,0.0,1.0,1.0,1.0,22.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,0.0,1.0,1.0,2.0,22.0,0.0,miss,,,,0
sub-045,inactive,pic-present,1.0,1.0,1.0,3.0,22.0,1.0,hit,,,,0
sub-045,active,pic-absent,0.0,1.0,2.0,0.0,23.0,1.0,correct rejection,,,,0
sub-045,inactive,pic-present,1.0,1.0,2.0,1.0,23.0,1.0,hit,,,,0
sub-045,active,pic-absent,0.0,1.0,2.0,2.0,23.0,1.0,correct rejection,,,,0
sub-045,active,pic-absent,1.0,1.0,2.0,3.0,23.0,0.0,false alarm,,,,0
sub-045,inactive,pic-present,1.0,1.0,3.0,0.0,24.0,1.0,hit,,,,0
sub-045,active,pic-absent,0.0,1.0,3.0,1.0,24.0,1.0,correct rejection,,,,0
sub-045,inactive,pic-absent,0.0,1.0,3.0,2.0,24.0,1.0,correct rejection,,,,0
sub-045,active,pic-present,1.0,1.0,3.0,3.0,24.0,1.0,hit,,,,0
,,,,,,,,,,0.5786356187500132,0.5968034925926312,0.48052909999987603,0
sub-046,inactive,pic-present,1.0,0.0,0.0,0.0,9.0,1.0,hit,,,,0
sub-046,active,pic-absent,1.0,0.0,0.0,1.0,9.0,0.0,false alarm,,,,0
sub-046,inactive,pic-absent,0.0,0.0,0.0,2.0,9.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,0.0,0.0,3.0,9.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,0.0,0.0,1.0,0.0,10.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,0.0,1.0,1.0,10.0,1.0,hit,,,,0
sub-046,active,pic-absent,1.0,0.0,1.0,2.0,10.0,0.0,false alarm,,,,0
sub-046,inactive,pic-present,1.0,0.0,1.0,3.0,10.0,1.0,hit,,,,0
sub-046,active,pic-present,1.0,0.0,2.0,0.0,11.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,0.0,0.0,2.0,1.0,11.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,0.0,2.0,2.0,11.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,0.0,0.0,2.0,3.0,11.0,1.0,correct rejection,,,,0
sub-046,active,pic-absent,0.0,0.0,3.0,0.0,12.0,1.0,correct rejection,,,,0
sub-046,inactive,pic-present,1.0,0.0,3.0,1.0,12.0,1.0,hit,,,,0
sub-046,inactive,pic-present,1.0,0.0,3.0,2.0,12.0,1.0,hit,,,,0
sub-046,active,pic-absent,0.0,0.0,3.0,3.0,12.0,1.0,correct rejection,,,,0
sub-046,inactive,pic-present,1.0,1.0,0.0,0.0,21.0,1.0,hit,,,,0
sub-046,inactive,pic-present,0.0,1.0,0.0,1.0,21.0,0.0,miss,,,,0
sub-046,active,pic-absent,0.0,1.0,0.0,2.0,21.0,1.0,correct rejection,,,,0
sub-046,inactive,pic-present,1.0,1.0,0.0,3.0,21.0,1.0,hit,,,,0
sub-046,active,pic-absent,0.0,1.0,1.0,0.0,22.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,1.0,1.0,1.0,22.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,0.0,1.0,1.0,2.0,22.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,1.0,1.0,3.0,22.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,1.0,1.0,2.0,0.0,23.0,0.0,false alarm,,,,0
sub-046,active,pic-absent,0.0,1.0,2.0,1.0,23.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,1.0,2.0,2.0,23.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,0.0,1.0,2.0,3.0,23.0,1.0,correct rejection,,,,0
sub-046,active,pic-present,1.0,1.0,3.0,0.0,24.0,1.0,hit,,,,0
sub-046,inactive,pic-absent,0.0,1.0,3.0,1.0,24.0,1.0,correct rejection,,,,0
sub-046,inactive,pic-present,1.0,1.0,3.0,2.0,24.0,1.0,hit,,,,0
sub-046,active,pic-absent,1.0,1.0,3.0,3.0,24.0,0.0,false alarm,,,,0
,,,,,,,,,,0.9231266187507572,0.9096062333340308,0.9961367000010796,0
,,,,,,,,,,0.7554128625024532,0.7436011722246703,0.7705993214310313,0
sub-048,active,pic-absent,0.0,0.0,0.0,0.0,9.0,1.0,correct rejection,,,,0
sub-048,inactive,pic-present,1.0,0.0,0.0,1.0,9.0,1.0,hit,,,,0
sub-048,active,pic-absent,1.0,0.0,0.0,2.0,9.0,0.0,false alarm,,,,0
sub-048,active,pic-absent,1.0,0.0,0.0,3.0,9.0,0.0,false alarm,,,,0
sub-048,inactive,pic-present,1.0,0.0,1.0,0.0,10.0,1.0,hit,,,,0
sub-048,active,pic-absent,0.0,0.0,1.0,1.0,10.0,1.0,correct rejection,,,,0
sub-048,inactive,pic-absent,0.0,0.0,1.0,2.0,10.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,0.0,1.0,3.0,10.0,1.0,hit,,,,0
sub-048,inactive,pic-absent,0.0,0.0,2.0,0.0,11.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,0.0,2.0,1.0,11.0,1.0,hit,,,,0
sub-048,inactive,pic-present,1.0,0.0,2.0,2.0,11.0,1.0,hit,,,,0
sub-048,inactive,pic-absent,0.0,0.0,2.0,3.0,11.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,0.0,3.0,0.0,12.0,1.0,hit,,,,0
sub-048,inactive,pic-absent,0.0,0.0,3.0,1.0,12.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,0.0,3.0,2.0,12.0,1.0,hit,,,,0
sub-048,inactive,pic-present,1.0,0.0,3.0,3.0,12.0,1.0,hit,,,,0
sub-048,inactive,pic-absent,0.0,1.0,0.0,0.0,21.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,1.0,0.0,1.0,21.0,1.0,hit,,,,0
sub-048,active,pic-absent,0.0,1.0,0.0,2.0,21.0,1.0,correct rejection,,,,0
sub-048,inactive,pic-present,1.0,1.0,0.0,3.0,21.0,1.0,hit,,,,0
sub-048,active,pic-present,1.0,1.0,1.0,0.0,22.0,1.0,hit,,,,0
sub-048,active,pic-absent,1.0,1.0,1.0,1.0,22.0,0.0,false alarm,,,,0
sub-048,inactive,pic-absent,0.0,1.0,1.0,2.0,22.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,1.0,1.0,3.0,22.0,1.0,hit,,,,0
sub-048,active,pic-absent,0.0,1.0,2.0,0.0,23.0,1.0,correct rejection,,,,0
sub-048,inactive,pic-present,1.0,1.0,2.0,1.0,23.0,1.0,hit,,,,0
sub-048,inactive,pic-present,1.0,1.0,2.0,2.0,23.0,1.0,hit,,,,0
sub-048,active,pic-absent,0.0,1.0,2.0,3.0,23.0,1.0,correct rejection,,,,0
sub-048,inactive,pic-present,1.0,1.0,3.0,0.0,24.0,1.0,hit,,,,0
sub-048,inactive,pic-absent,0.0,1.0,3.0,1.0,24.0,1.0,correct rejection,,,,0
sub-048,active,pic-present,1.0,1.0,3.0,2.0,24.0,1.0,hit,,,,0
sub-048,inactive,pic-absent,1.0,1.0,3.0,3.0,24.0,0.0,false alarm,,,,0
,,,,,,,,,,0.6157712906260713,0.6150881392864643,0.6205533500033198,0
sub-049,inactive,pic-present,1.0,0.0,0.0,0.0,9.0,1.0,hit,,,,0
sub-049,inactive,pic-absent,0.0,0.0,0.0,1.0,9.0,1.0,correct rejection,,,,0
sub-049,active,pic-present,1.0,0.0,0.0,2.0,9.0,1.0,hit,,,,0
sub-049,inactive,pic-absent,0.0,0.0,0.0,3.0,9.0,1.0,correct rejection,,,,0
sub-049,active,pic-present,0.0,0.0,1.0,0.0,10.0,0.0,miss,,,,0
sub-049,active,pic-absent,0.0,0.0,1.0,1.0,10.0,1.0,correct rejection,,,,0
sub-049,inactive,pic-present,1.0,0.0,1.0,2.0,10.0,1.0,hit,,,,0
sub-049,active,pic-absent,0.0,0.0,1.0,3.0,10.0,1.0,correct rejection,,,,0
sub-049,inactive,pic-absent,1.0,0.0,2.0,0.0,11.0,0.0,false alarm,,,,0
sub-049,inactive,pic-present,1.0,0.0,2.0,1.0,11.0,1.0,hit,,,,0
sub-049,active,pic-absent,0.0,0.0,2.0,2.0,11.0,1.0,correct rejection,,,,0
sub-049,inactive,pic-present,1.0,0.0,2.0,3.0,11.0,1.0,hit,,,,0
sub-049,active,pic-absent,0.0,0.0,3.0,0.0,12.0,1.0,correct rejection,,,,0
sub-049,active,pic-present,0.0,0.0,3.0,1.0,12.0,0.0,miss,,,,0
sub-049,inactive,pic-absent,1.0,0.0,3.0,2.0,12.0,0.0,false alarm,,,,0
sub-049,active,pic-present,1.0,0.0,3.0,3.0,12.0,1.0,hit,,,,0
sub-049,inactive,pic-present,1.0,1.0,0.0,0.0,21.0,1.0,hit,,,,0
sub-049,active,pic-absent,1.0,1.0,0.0,1.0,21.0,0.0,false alarm,,,,0
sub-049,inactive,pic-absent,0.0,1.0,0.0,2.0,21.0,1.0,correct rejection,,,,0
sub-049,inactive,pic-present,1.0,1.0,0.0,3.0,21.0,1.0,hit,,,,0
sub-049,active,pic-absent,0.0,1.0,1.0,0.0,22.0,1.0,correct rejection,,,,0
sub-049,inactive,pic-present,1.0,1.0,1.0,1.0,22.0,1.0,hit,,,,0
sub-049,active,pic-absent,0.0,1.0,1.0,2.0,22.0,1.0,correct rejection,,,,0
sub-049,active,pic-present,1.0,1.0,1.0,3.0,22.0,1.0,hit,,,,0
sub-049,inactive,pic-absent,0.0,1.0,2.0,0.0,23.0,1.0,correct rejection,,,,0
sub-049,active,pic-present,1.0,1.0,2.0,1.0,23.0,1.0,hit,,,,0
sub-049,inactive,pic-present,0.0,1.0,2.0,2.0,23.0,0.0,miss,,,,0
sub-049,inactive,pic-absent,1.0,1.0,2.0,3.0,23.0,0.0,false alarm,,,,0
sub-049,active,pic-present,0.0,1.0,3.0,0.0,24.0,0.0,miss,,,,0
sub-049,inactive,pic-absent,1.0,1.0,3.0,1.0,24.0,0.0,false alarm,,,,0
sub-049,active,pic-present,1.0,1.0,3.0,2.0,24.0,1.0,hit,,,,0
sub-049,active,pic-absent,0.0,1.0,3.0,3.0,24.0,1.0,correct rejection,,,,0
,,,,,,,,,,1.0317165625128837,1.0043389913221092,1.101681466667085,0
sub-050,inactive,pic-absent,0.0,0.0,0.0,0.0,9.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-present,1.0,0.0,0.0,1.0,9.0,1.0,hit,,,,0
sub-050,active,pic-present,0.0,0.0,0.0,2.0,9.0,0.0,miss,,,,0
sub-050,inactive,pic-absent,1.0,0.0,0.0,3.0,9.0,0.0,false alarm,,,,0
sub-050,active,pic-absent,0.0,0.0,1.0,0.0,10.0,1.0,correct rejection,,,,0
sub-050,active,pic-present,1.0,0.0,1.0,1.0,10.0,1.0,hit,,,,0
sub-050,inactive,pic-present,0.0,0.0,1.0,2.0,10.0,0.0,miss,,,,0
sub-050,active,pic-absent,0.0,0.0,1.0,3.0,10.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-present,1.0,0.0,2.0,0.0,11.0,1.0,hit,,,,0
sub-050,inactive,pic-absent,0.0,0.0,2.0,1.0,11.0,1.0,correct rejection,,,,0
sub-050,active,pic-absent,1.0,0.0,2.0,2.0,11.0,0.0,false alarm,,,,0
sub-050,inactive,pic-present,1.0,0.0,2.0,3.0,11.0,1.0,hit,,,,0
sub-050,active,pic-present,1.0,0.0,3.0,0.0,12.0,1.0,hit,,,,0
sub-050,active,pic-absent,0.0,0.0,3.0,1.0,12.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-absent,0.0,0.0,3.0,2.0,12.0,1.0,correct rejection,,,,0
sub-050,active,pic-present,0.0,0.0,3.0,3.0,12.0,0.0,miss,,,,0
sub-050,inactive,pic-absent,0.0,1.0,0.0,0.0,21.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-absent,0.0,1.0,0.0,1.0,21.0,1.0,correct rejection,,,,0
sub-050,active,pic-present,0.0,1.0,0.0,2.0,21.0,0.0,miss,,,,0
sub-050,inactive,pic-absent,0.0,1.0,0.0,3.0,21.0,1.0,correct rejection,,,,0
sub-050,active,pic-present,1.0,1.0,1.0,0.0,22.0,1.0,hit,,,,0
sub-050,active,pic-present,1.0,1.0,1.0,1.0,22.0,1.0,hit,,,,0
sub-050,inactive,pic-absent,0.0,1.0,1.0,2.0,22.0,1.0,correct rejection,,,,0
sub-050,active,pic-absent,0.0,1.0,1.0,3.0,22.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-present,1.0,1.0,2.0,0.0,23.0,1.0,hit,,,,0
sub-050,inactive,pic-present,1.0,1.0,2.0,1.0,23.0,1.0,hit,,,,0
sub-050,active,pic-absent,0.0,1.0,2.0,2.0,23.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-present,1.0,1.0,2.0,3.0,23.0,1.0,hit,,,,0
sub-050,active,pic-absent,0.0,1.0,3.0,0.0,24.0,1.0,correct rejection,,,,0
sub-050,active,pic-absent,0.0,1.0,3.0,1.0,24.0,1.0,correct rejection,,,,0
sub-050,inactive,pic-present,1.0,1.0,3.0,2.0,24.0,1.0,hit,,,,0
sub-050,active,pic-present,1.0,1.0,3.0,3.0,24.0,1.0,hit,,,,0
,,,,,,,,,,1.4870792000147048,1.4433348269488375,1.6766381499667962,0
sub-051,inactive,pic-absent,1.0,0.0,0.0,0.0,9.0,0.0,false alarm,,,,0
sub-051,active,pic-present,1.0,0.0,0.0,1.0,9.0,1.0,hit,,,,0
sub-051,active,pic-present,0.0,0.0,0.0,2.0,9.0,0.0,miss,,,,0
sub-051,inactive,pic-absent,0.0,0.0,0.0,3.0,9.0,1.0,correct rejection,,,,0
sub-051,active,pic-absent,1.0,0.0,1.0,0.0,10.0,0.0,false alarm,,,,0
sub-051,inactive,pic-present,1.0,0.0,1.0,1.0,10.0,1.0,hit,,,,0
sub-051,active,pic-absent,1.0,0.0,1.0,2.0,10.0,0.0,false alarm,,,,0
sub-051,active,pic-present,1.0,0.0,1.0,3.0,10.0,1.0,hit,,,,0
sub-051,inactive,pic-present,1.0,0.0,2.0,0.0,11.0,1.0,hit,,,,0
sub-051,active,pic-absent,0.0,0.0,2.0,1.0,11.0,1.0,correct rejection,,,,0
sub-051,inactive,pic-present,1.0,0.0,2.0,2.0,11.0,1.0,hit,,,,0
sub-051,active,pic-absent,1.0,0.0,2.0,3.0,11.0,0.0,false alarm,,,,0
sub-051,active,pic-present,0.0,0.0,3.0,0.0,12.0,0.0,miss,,,,0
sub-051,inactive,pic-absent,0.0,0.0,3.0,1.0,12.0,1.0,correct rejection,,,,0
sub-051,inactive,pic-absent,1.0,0.0,3.0,2.0,12.0,0.0,false alarm,,,,0
sub-051,inactive,pic-present,0.0,0.0,3.0,3.0,12.0,0.0,miss,,,,0
sub-051,active,pic-present,1.0,1.0,0.0,0.0,21.0,1.0,hit,,,,0
sub-051,active,pic-absent,0.0,1.0,0.0,1.0,21.0,1.0,correct rejection,,,,0
sub-051,inactive,pic-present,1.0,1.0,0.0,2.0,21.0,1.0,hit,,,,0
sub-051,inactive,pic-absent,1.0,1.0,0.0,3.0,21.0,0.0,false alarm,,,,0
sub-051,active,pic-absent,0.0,1.0,1.0,0.0,22.0,1.0,correct rejection,,,,0
sub-051,inactive,pic-present,0.0,1.0,1.0,1.0,22.0,0.0,miss,,,,0
sub-051,active,pic-absent,0.0,1.0,1.0,2.0,22.0,1.0,correct rejection,,,,0
sub-051,active,pic-absent,0.0,1.0,1.0,3.0,22.0,1.0,correct rejection,,,,0
sub-051,inactive,pic-present,1.0,1.0,2.0,0.0,23.0,1.0,hit,,,,0
sub-051,inactive,pic-absent,0.0,1.0,2.0,1.0,23.0,1.0,correct rejection,,,,0
sub-051,active,pic-present,0.0,1.0,2.0,2.0,23.0,0.0,miss,,,,0
sub-051,inactive,pic-present,0.0,1.0,2.0,3.0,23.0,0.0,miss,,,,0
sub-051,inactive,pic-absent,0.0,1.0,3.0,0.0,24.0,1.0,correct rejection,,,,0
sub-051,active,pic-present,1.0,1.0,3.0,1.0,24.0,1.0,hit,,,,0
sub-051,inactive,pic-absent,0.0,1.0,3.0,2.0,24.0,1.0,correct rejection,,,,0
sub-051,active,pic-present,0.0,1.0,3.0,3.0,24.0,0.0,miss,,,,0
,,,,,,,,,,0.8370504999948025,0.9386058210465739,0.6886234923037521,0
